signI	signJ	{measureName}
1(N14)	NI~a	75.3093403287917
SANGA~a	U4	75.2716582481841
AB~a	AN	75.19748793401698
NUN~a	PAP~a	75.1387258693918
DU	SAL	75.09630370387575
GA~a	ZATU753	75.05833387020436
DU	SZU	75.0509874505393
2(N01)	GA~a	74.91983049889086
4(N01)	SANGA~a	74.78407363170612
1(N01)	SILA3~a	74.7210445622079
1(N01)	KASZ~c	74.71817505722773
1(N14)	TUR	74.70681735409599
1(N57)	3(N14)	74.70314856018904
E2~a	GI	74.70256747066531
A	SZU	74.6624745075527
3(N01)	HI	74.63458036398701
BA	SZU	74.49294271007149
GI	SZU	74.46387100596836
A	E2~a	74.42400780977307
2(N14)	BU~a	74.34162404368541
3(N14)	8(N01)	74.33994760723076
1(N01)	GI6	74.32997301759211
4(N01)	5(N14)	74.29863673267316
3(N14)	PAP~a	74.27324081601861
3(N01)	TUR	74.1733801969141
GAL~a	ME~a	74.13306096942523
1(N57)	AN	74.12058830976522
KUR~a	SAL	74.09701292948775
A	U4	74.07241004315475
1(N14)	1(N24)	74.0444206302225
1(N34)	AN	74.02583192628465
HI	NUN~a	73.95802330198077
1(N24)	2(N01)	73.8536366018548
5(N01)	A	73.8485196917126
AN	SZU2	73.76051736113172
1(N14)	DUG~a	73.6453589941882
2(N01)	TUG2~a	73.51756114182936
1(N14)	1(N45)	73.4699941382025
BU~a	SANGA~a	73.45396905994426
1(N01)	2(N34)	73.29745036320392
BAR	SAL	73.28918460264416
AB~a	GAL~a	73.18967757507532
2(N14)	NAM2	73.12198832360424
4(N01)	DU	72.8585952449016
1(N57)	3(N57)	72.8294909396984
2(N14)	GAR	72.76090955640845
DU	GI	72.74484283214433
3(N57)	A	72.61234011233574
PAP~a	PA~a	72.60354236464475
BU~a	NUN~a	72.59287224130817
EN~a	NE~a	72.45052011567158
2(N01)	IB~a	72.43769812735918
1(N01)	GADA~a	72.42637886971963
1(N34)	8(N01)	72.25114858872885
NAM2	SAL	72.17693045107198
A	BA	72.16994551712499
BU~a	KI	72.0960282059277
1(N14)	DA~a	72.07985920787942
1(N14)	MUSZEN	71.95165166329447
EN~a	RAD~a	71.94956030429067
HI	PAP~a	71.85943776291467
1(N14)	RU	71.74501382730377
KI	SZE~a	71.67594835953169
1(N34)	GI	71.67548021604313
1(N01)	UMUN2	71.51633234442886
GAL~a	GA~a	71.50348838341061
SAG	SZE~a	71.43359135063221
1(N14)	NE~a	71.36861792558055
1(N14)	UD5~a	71.23422156484544
E2~a	NUN~a	71.20873555050103
1(N14)	U8	71.13436486141414
KI	PAP~a	71.0267559504024
2(N01)	ERIM~a	71.01526243656755
2(N01)	GU7	70.96843154783097
3(N14)	AN	70.94162325700421
DU	SANGA~a	70.92811326958127
1(N01)	1(N39~a)	70.87478033929739
A	NUN~a	70.80522474004864
5(N01)	SANGA~a	70.72941349214793
3(N14)	GI	70.57261457244124
6(N01)	U4	70.48309416789206
BA	E2~a	70.43365032641965
5(N01)	BU~a	70.4050865900345
DU	KI	70.38906471449278
PAP~a	TUR	70.38088369582563
APIN~a	EN~a	70.32167569869283
BU~a	TUR	70.29788813799642
DU	U4	70.29389644739825
E2~a	SANGA~a	70.22834387734875
1(N14)	SUHUR	70.13644180905604
4(N01)	PA~a	70.07240082660262
1(N14)	AB2	70.03963766346557
1(N58)	BAD~a	70.0
AN	KU6~a	69.97093011903029
KI	U4	69.9197703226484
2(N14)	AB~a	69.87174822165721
PA~a	SAL	69.85601702426045
6(N01)	AN	69.81651744180316
1(N57)	NAM2	69.7292414183456
EN~a	KISAL~b1	69.66182835941183
BU~a	HI	69.65458486824923
PAP~a	SAG	69.57854972341336
2(N01)	ZATU753	69.57444538255535
KI	SAL	69.5693201402064
1(N01)	LAGAB~b	69.56214579918107
2(N01)	U8	69.56069744941352
1(N01)	NA~a	69.51841886964424
DU	GAL~a	69.4999728311128
1(N01)	NUN~b	69.48690763965874
NUN~a	SZE~a	69.35434918633898
DU	E2~a	69.33491986270106
EN~a	NI~a	69.19376156100418
EN~a	GISZ	69.12122981302534
4(N01)	GAL~a	69.01308841760023
1(N01)	UDUNITA~a	69.00437662397088
5(N01)	ME~a	68.93432056765
2(N01)	UNUG~a	68.85062445145746
1(N01)	ZATU659	68.84740155174771
7(N01)	EN~a	68.81967970932868
1(N57)	BU~a	68.81709093729808
1(N45)	2(N14)	68.7443811647775
1(N14)	SZITA~a1	68.7216212550895
GAL~a	PAP~a	68.5822349983694
2(N01)	2(N34)	68.581767818491
BA	SAL	68.57333120521338
2(N01)	SU~a	68.53498223660169
2(N01)	AB2	68.4942146985459
AN	NAM2	68.47655196353239
ME~a	SZE~a	68.36928007853757
1(N34)	GAL~a	68.34864252854835
1(N01)	MAR~a	68.34284317928652
5(N01)	KU6~a	68.31405156690462
1(N01)	1(N02)	68.05682679642625
1(N34)	7(N01)	67.9723564586895
1(N24)	SZE~a	67.94401459074308
2(N01)	RAD~a	67.93379939961073
1(N01)	HI@g~a	67.88583515176474
AN	UDU~a	67.86864213262308
2(N01)	UDUNITA~a	67.8500105884132
3(N14)	7(N01)	67.80077630480439
1(N01)	DIN	67.7945656274251
2(N14)	BAR	67.79032017613576
KAB	NAM2	67.73396871681186
3(N01)	SZUBUR	67.60944124269515
5(N01)	PA~a	67.5595442139416
1(N14)	2(N57)	67.55377638124858
GI	KI	67.54869258298919
AN	SZUBUR	67.54108988615833
BU~a	SI	67.40237943653901
AB~a	GI	67.35597304680063
HI	U4	67.33292707037188
6(N01)	7(N01)	67.16446017822045
HI	SAL	67.11880140997145
2(N01)	KISAL~b1	67.07137009781228
SANGA~a	SZU	67.06388993429515
1(N14)	UDUNITA~a	66.94490572629779
1(N01)	AL	66.83032096850506
5(N01)	DU	66.8001415016267
EN~a	MUSZ3~a	66.76078207533207
1(N01)	NAR	66.69314087962681
3(N01)	RU	66.69307425637489
1(N57)	GI	66.67159764665087
GAL~a	PA~a	66.65329602831018
NAM2	RAD~a	66.53730882821304
1(N14)	GU7	66.4904338885384
1(N14)	TE	66.47811157971721
PA~a	RAD~a	66.4527435349188
1(N24)	1(N39~a)	66.42585730509609
3(N01)	TE	66.35617004147511
5(N01)	SZU2	66.16299367937893
4(N14)	6(N01)	66.12003859097548
1(N01)	MU	66.09322740080819
KU6~a	SZE~a	66.03489030723459
AN	PA~a	66.03375654166055
1(N57)	6(N01)	66.03147982291914
ME~a	SANGA~a	65.93505785736754
3(N01)	MASZ	65.7994791865115
1(N57)	SZU	65.73461687729562
2(N14)	DU	65.41460030186357
GAL~a	TE	65.40060765146413
E2~a	GAL~a	65.36070293265269
1(N01)	SIG7	65.28622743429453
ME~a	SZU	65.27996764290518
1(N57)	E2~a	65.26041973846709
BU~a	ME~a	65.20597251506939
2(N14)	KU6~a	65.11803819469762
3(N01)	NE~a	65.11737162562162
4(N01)	SZU2	65.05557136342907
7(N01)	UDU~a	65.02434305547484
1(N01)	TI	64.97650101150359
NE~a	SZE~a	64.88552991720222
1(N01)	GAN2	64.86384660170856
A	GAL~a	64.79882798513606
SI	SZU	64.7717166974383
A	SI	64.6383559500213
3(N14)	GAL~a	64.60702656946641
2(N01)	GISZ	64.58164954846494
GI	NUN~a	64.48267513514868
ME~a	SAL	64.44075531488008
1(N57)	SZUBUR	64.43426323591477
SZE~a	UDU~a	64.40549348480533
2(N01)	GA2~a1	64.28799361959125
4(N01)	KI	64.28367200531797
4(N01)	NAM2	64.28137040295374
3(N14)	SAL	64.26378303029583
A	SANGA~a	64.20815393999516
3(N57)	BA	64.18457668856313
BAR	UDU~a	64.17845989252677
BU~a	PA~a	64.16304363065969
KU6~a	PAP~a	64.15727629929509
1(N01)	KASZ~b	64.1439517911818
E2~a	HI	64.02072843138615
1(N14)	RAD~a	63.85713149274699
AN	RU	63.83911249695577
2(N01)	2(N57)	63.82370938402837
SZU	UDU~a	63.79093891566362
GAL~a	GI	63.715048790334976
1(N01)	NAMESZDA	63.50366593115969
5(N01)	SI	63.44069088081319
5(N01)	NAM2	63.37012029723698
3(N14)	E2~a	63.33591454529431
2(N01)	MA	63.2546867922187
ME~a	PAP~a	63.216567547873574
2(N01)	E2~b	63.15063153263743
4(N14)	5(N14)	63.136470681780466
1(N14)	GA~a	63.08510659024542
AB~a	SANGA~a	63.08073688292267
5(N01)	AB~a	63.07770551317776
GI	UDU~a	62.8864508718394
8(N01)	EN~a	62.87164181938967
1(N08)	2(N01)	62.75227708132435
SZE~a	TE	62.689957936564426
SAL	TUR	62.58491318000365
2(N45)	SZE~a	62.54989269347193
3(N57)	SI	62.47802686793868
1(N14)	IB~a	62.38451693403255
2(N01)	DUG~c	62.367000825779265
ME~a	U4	62.351130590991154
1(N01)	NIM~a	62.32235173526568
BA	NUN~a	62.171745758237286
SI	U4	62.14395501186818
AN	MUSZEN	62.050802623483115
EN~a	GAN2	62.04854900910621
NUN~a	SZU	61.981644705725905
BA	KI	61.97776552031292
GI	SI	61.91098552175694
MUSZEN	PAP~a	61.88306626580944
2(N01)	APIN~a	61.87034607524051
A	KI	61.76059410910245
3(N57)	PIRIG~b1	61.701076916317746
3(N01)	SZITA~a1	61.681085032389646
5(N01)	9(N01)	61.44717819306438
2(N57)	U4	61.34697576039353
1(N14)	MUSZ3~a	61.31354453671284
2(N14)	9(N01)	61.306032988577044
DU	NUN~a	61.297653388675485
5(N01)	SAG	61.22078333652248
NAM2	U4	61.13094623176532
SAG	SAL	61.067299426365665
AB~a	U4	61.006416772960904
1(N01)	GUG2	61.006273003540485
2(N01)	MASZ2	60.99315316915653
4(N01)	AB~a	60.93954521159706
E2~a	KI	60.890151354535014
3(N01)	MUSZEN	60.8570689382584
HI	SZE~a	60.851435353245336
1(N14)	SZUBUR	60.648578960550644
2(N14)	SAG	60.55471028298907
3(N14)	SZU	60.434252454535475
PA~a	U4	60.35874018359262
NUN~a	SAL	60.3376308231987
HI	SZU	60.26634016025245
3(N01)	GA~a	60.24615179858861
AN	DA~a	60.207863991160345
2(N34)	3(N01)	60.20684277077406
4(N01)	BAR	60.189866193781945
1(N01)	KISZ	60.089083401512944
AN	TAK4~a	60.01078092101253
4(N01)	9(N01)	59.94530406653624
3(N14)	PA~a	59.76878934460927
3(N01)	IB~a	59.637411344141256
6(N01)	SAL	59.61602155769855
2(N14)	HI	59.597032656091145
SANGA~a	TE	59.59365803002587
1(N14)	MASZ2	59.552098841561794
3(N14)	BU~a	59.541100569788895
1(N14)	SU~a	59.28323917306171
GI	SANGA~a	59.2315754326442
GI	PA~a	59.17087709028376
BU~a	KU6~a	59.162806813644174
A	ME~a	59.128243377133266
3(N14)	A	59.03065712854557
EN~a	URU~a1	59.019854706468564
NE~a	U4	59.01640043670538
A	PA~a	58.998065476538684
4(N14)	8(N01)	58.974840612552704
E2~a	SI	58.954887294552655
2(N34)	5(N01)	58.94314972149556
EN~a	SU~a	58.93812127574099
AB~a	E2~a	58.832838480563964
6(N01)	GI	58.741478980918245
8(N01)	BA	58.699895034674235
1(N14)	APIN~a	58.698376576480264
GA~a	SANGA~a	58.66844808301899
3(N57)	HI	58.64453657432301
3(N57)	NAM2	58.58944782990013
1(N01)	ZI~a	58.58320202647921
4(N14)	U4	58.53194808132129
3(N01)	KUR~a	58.49459256724683
AB~a	ME~a	58.44539503070466
1(N57)	HI	58.386359695807634
KI	SZU	58.36697603605896
4(N01)	KU6~a	58.34567971226164
2(N57)	EN~a	58.15863776214546
DA~a	EN~a	58.146573688249376
1(N14)	KISAL~b1	58.14352910098891
GU7	SZE~a	58.11230926997447
2(N01)	TAK4~a	58.089532991682205
BA	BU~a	58.056394604071144
BA	DU	57.9183553170087
SZU	TUR	57.89516561511607
SAL	UDU~a	57.80377485822762
NAM2	NUN~a	57.77810997350389
1(N24)	3(N01)	57.774808579552875
2(N14)	SZU2	57.77364214822185
EN~a	KUR~a	57.66749423414446
1(N01)	SZA3~a1	57.65492515037869
AB~a	SAL	57.581833525820045
5(N01)	GAR	57.51891956875813
GAL~a	TUR	57.49315553804267
SAG	SZU	57.43998695029847
AN	NI~a	57.37246255778174
3(N01)	UD5~a	57.31141638619658
1(N58)	EN~a	57.26328204437339
AN	TE	57.16433951288735
NAM2	SANGA~a	57.162018609416826
GI	SAG	57.152859885646485
EN~a	UNUG~a	57.125556589659844
2(N14)	ME~a	57.125521619061544
E2~a	ME~a	57.11766483408668
BU~a	TE	57.09160552804582
1(N14)	3(N34)	57.077036855650725
1(N39~a)	SZE~a	57.07344965766536
EN~a	GA2~a1	57.04365457031649
1(N01)	2(N39~a)	56.957922794939456
2(N14)	KI	56.863655736422075
3(N57)	NUN~a	56.72951254301152
1(N34)	SZU	56.6556195485509
3(N57)	TUR	56.54551002581365
AB~a	BU~a	56.51751967229476
6(N01)	GAL~a	56.497311317883984
AN	TUR	56.431518059097925
2(N01)	NUNUZ~a1	56.420092640846775
EN~a	TUG2~a	56.383434200385295
3(N57)	GAL~a	56.35499924351702
BA	PA~a	56.32077471280978
8(N01)	UDU~a	56.2449171936328
1(N01)	URI3~a	56.172811765148985
1(N01)	ZATU752	56.130773908877806
1(N01)	ZATU737	56.01820761092316
1(N01)	UR2	55.97666863462376
BA	NAM2	55.94600627574931
1(N24)	2(N39~a)	55.912855565088556
BA	GAL~a	55.8838308793335
1(N45)	3(N01)	55.870128593623534
2(N14)	SI	55.85435992845168
2(N01)	HI@g~a	55.81561798913965
DI	NAM2	55.81200881628819
1(N14)	KUR~a	55.75886177014935
1(N45)	5(N14)	55.67514579428671
1(N01)	LAGAB~a	55.66193133152419
GAL~a	IB~a	55.64638608309691
1(N34)	9(N01)	55.6205687127667
KU6~a	SZU	55.611341314346
1(N39~a)	2(N01)	55.608687792366226
MUSZ3~a	NUN~a	55.54664993309892
3(N01)	DA~a	55.522912174171154
1(N34)	PAP~a	55.49780353144469
1(N57)	DUG~c	55.43574107459738
5(N01)	SZITA~a1	55.34431318802935
BA	SANGA~a	55.294177178242165
KU6~a	SAL	55.2407611116877
BA	BAR	55.22371951449026
DI	GAL~a	55.217566800515655
GAL~a	SAG	55.09286073513001
PA~a	UDU~a	55.05133982257044
A	UDU~a	55.02929722036308
BU~a	SZUBUR	55.017780221379205
KI	SANGA~a	54.99069427501442
5(N01)	HI	54.94529616693933
U8	UDUNITA~a	54.922748016853056
2(N01)	MU	54.88580545418294
3(N57)	AB~a	54.87071889908438
4(N01)	NI~a	54.86483009224021
4(N01)	SAG	54.85545105621229
DUG~a	EN~a	54.85472224171811
GI	HI	54.76186379669913
3(N57)	KI	54.75791825282864
3(N14)	DU	54.75576765269874
SZE~a	SZUBUR	54.74834417316502
ME~a	NUN~a	54.73222655115023
SAG	U4	54.713061359663904
PAP~a	TE	54.590726788556566
4(N01)	SI	54.50701420657004
2(N01)	NAGA~a	54.50389656205982
4(N14)	7(N01)	54.47716014304937
3(N14)	ME~a	54.45237918905126
1(N34)	SANGA~a	54.263284869770004
1(N01)	U2~a	54.156266479926884
2(N01)	PIRIG~b1	54.15159148599302
1(N01)	TUN3~a	54.14783599937372
1(N14)	GA2~a1	54.14168482964982
1(N14)	GISZ	54.04521557719989
A	NI~a	53.956812847594236
EN~a	NAGA~a	53.955424863449956
2(N01)	NA~a	53.870915276919106
APIN~a	SZE~a	53.85693519523611
4(N01)	HI	53.782027996901846
5(N01)	TUR	53.75643749683819
GAL~a	SUKKAL	53.7390379707095
A	NAM2	53.73707836390622
KI	SI	53.68022309634992
GAL~a	KI	53.68014296556563
1(N14)	LAGAB~b	53.67625358859416
3(N57)	KU6~a	53.668279419123
1(N45)	EN~a	53.62876341870109
1(N14)	HI@g~a	53.62281775125154
1(N34)	GAR	53.61179133478984
1(N01)	LA2	53.550049322487126
2(N01)	KU3~a	53.54544770187801
MASZ2	UD5~a	53.54075554666935
4(N01)	ME~a	53.495637842537256
NUN~a	SAG	53.47468316189392
DU	SAG	53.45938182559564
NI~a	SZE~a	53.44811384496612
BU~a	UDU~a	53.43805287697515
AN	NE~a	53.41162676223199
1(N45)	3(N14)	53.320812052767245
GU7	U4	53.23527290156877
4(N14)	AN	53.22721287901701
3(N57)	PA~a	53.22322829679288
4(N14)	BA	53.21551000802218
ERIN	GAL~a	53.19250238613563
2(N01)	U2~b	53.124965768118614
2(N34)	4(N14)	53.06331961410473
1(N01)	IM~a	53.0556689274581
1(N01)	HASZHUR	53.04030930499575
3(N14)	SANGA~a	53.03648007487277
1(N34)	E2~a	53.01101184745025
EN~a	TAK4~a	53.01095704026963
A	SAG	52.98500341611339
3(N57)	SU~a	52.98234515859325
NAM2	SZU	52.97899728979702
1(N34)	SAL	52.951536761036884
2(N14)	TUR	52.9488222550556
3(N57)	UDU~a	52.91901854475467
1(N57)	8(N01)	52.88946222641727
AN	GA~a	52.881167768993855
PA~a	SZU	52.86325171177974
4(N14)	UDU~a	52.827081370290074
1(N34)	BU~a	52.826431859597754
U8	UD5~a	52.806147904615415
7(N01)	BA	52.80133341997273
1(N01)	GIR3~c	52.777550078247444
3(N01)	U8	52.76895780919942
2(N14)	NI~a	52.74943888374716
BU~a	MUSZEN	52.73535801569653
5(N01)	U8	52.68031448709663
1(N57)	A	52.65139448141217
A	HI	52.64980300905063
TUR	U4	52.64649803561059
AB~a	SZU	52.63067654433079
3(N01)	GAR	52.61274580939655
3(N14)	3(N57)	52.58713032753128
ME~a	SI	52.57716064958205
6(N01)	SZE~a	52.550570286689386
E2~a	SAG	52.549707626084185
NE~a	PAP~a	52.538657681433236
2(N34)	4(N01)	52.497523645754484
2(N01)	LAGAB~b	52.410328437339004
EN~a	U2~b	52.37339233723174
AB~a	PA~a	52.364387345035844
AB~a	NUN~a	52.23675757620518
1(N08)	1(N14)	52.20178400655864
SAG	SANGA~a	52.16605534138935
3(N01)	E2~b	52.1473570113547
IB~a	SANGA~a	52.08505171736731
GAR	SZE~a	52.02995747111499
KU6~a	U4	51.99387437443411
2(N39~a)	SZE~a	51.78512716435994
BU~a	SAG	51.76871207346814
2(N01)	GAN2	51.74960662890443
3(N57)	MUSZEN	51.74924162267513
5(N01)	KI	51.74227303993526
2(N01)	KASZ~c	51.736920846232906
3(N01)	TUG2~a	51.73366349030866
SANGA~a	SI	51.70632505922786
5(N14)	6(N01)	51.70363440202306
2(N01)	NUN~b	51.70113155771462
8(N01)	U4	51.66860953268507
7(N01)	8(N01)	51.65937612057745
2(N01)	SUHUR	51.64138282181912
E2~a	TUR	51.57892549031848
BA	SAG	51.56990536793151
1(N14)	TUG2~a	51.5590071838999
2(N01)	ZATU659	51.55466015037888
1(N01)	UTUA~a	51.55056536531669
KISAL~b1	SZE~a	51.54957212424443
