book,chapter,verse,monad,text,ktv,phtext,phsep
Chronica_I,12,38,398362,מְנַשֶּׁ֗ה ,,mᵊnaššˈeh, 
Chronica_I,12,38,398368,מֵאָ֥ה ,,mēʔˌā, 
Chronica_I,12,38,398370,עֶשְׂרִ֖ים ,,ʕeśrˌîm, 
Chronica_I,12,38,398371,אָֽלֶף׃ ,,ʔˈālef, . 
Chronica_I,12,39,398392,כָּל־,,kol-,
Chronica_I,12,39,398393,שֵׁרִ֧ית ,,šērˈîṯ, 
Chronica_I,12,39,398394,יִשְׂרָאֵ֛ל ,,yiśrāʔˈēl, 
Chronica_I,12,39,398396,אֶחָ֖ד ,,ʔeḥˌāḏ, 
Chronica_I,15,5,399131,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,15,5,399132,מֵאָ֥ה ,,mēʔˌā, 
Chronica_I,15,5,399134,עֶשְׂרִֽים׃ ס ,,ʕeśrˈîm . s, 
Chronica_I,15,6,399142,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,15,6,399143,מָאתַ֥יִם ,,māṯˌayim, 
Chronica_I,15,6,399145,עֶשְׂרִֽים׃ ס ,,ʕeśrˈîm . s, 
Chronica_I,15,7,399153,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,15,7,399154,מֵאָ֥ה ,,mēʔˌā, 
Chronica_I,15,7,399156,שְׁלֹשִֽׁים׃ ס ,,šᵊlōšˈîm . s, 
Chronica_I,15,8,399164,אֶחָ֥יו ,,ʔeḥˌāʸw, 
Chronica_I,15,8,399165,מָאתָֽיִם׃ ס ,,māṯˈāyim . s, 
Chronica_I,15,9,399173,אֶחָ֥יו ,,ʔeḥˌāʸw, 
Chronica_I,15,9,399174,שְׁמֹונִֽים׃ ס ,,šᵊmônˈîm . s, 
Chronica_I,15,10,399182,אֶחָ֕יו ,,ʔeḥˈāʸw, 
Chronica_I,15,10,399183,מֵאָ֖ה ,,mēʔˌā, 
Chronica_I,15,10,399185,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,15,10,399186,עָשָֽׂר׃ ס ,,ʕāśˈār . s, 
Chronica_I,20,6,401758,אֶצְבְּעֹתָ֤יו ,,ʔeṣbᵊʕōṯˈāʸw, 
Chronica_I,20,6,401759,שֵׁשׁ־,,šēš-,
Chronica_I,20,6,401761,שֵׁשׁ֙ ,,šˌēš, 
Chronica_I,21,5,401899,כָֽל־,,ḵˈol-,
Chronica_I,21,5,401900,יִשְׂרָאֵ֡ל ,,yiśrāʔˈēl, 
Chronica_I,21,5,401901,אֶ֣לֶף ,,ʔˈelef, 
Chronica_I,21,5,401902,אֲלָפִים֩ ,,ʔᵃlāfîm, 
Chronica_I,21,5,401904,מֵאָ֨ה ,,mēʔˌā, 
Chronica_I,21,5,401905,אֶ֤לֶף ,,ʔˈelef, 
Chronica_I,21,5,401910,יהוּדָ֕ה ,,yhûḏˈā, 
Chronica_I,21,5,401911,אַרְבַּע֩ ,,ʔarbˌaʕ, 
Chronica_I,21,5,401912,מֵאֹ֨ות ,,mēʔˌôṯ, 
Chronica_I,21,5,401914,שִׁבְעִ֥ים ,,šivʕˌîm, 
Chronica_I,21,5,401915,אֶ֛לֶף ,,ʔˈelef, 
Chronica_I,23,3,402988,מִסְפָּרָ֤ם ,,mispārˈām, 
Chronica_I,23,3,402993,שְׁלֹשִׁ֥ים ,,šᵊlōšˌîm, 
Chronica_I,23,3,402995,שְׁמֹונָ֖ה ,,šᵊmônˌā, 
Chronica_I,23,3,402996,אָֽלֶף׃ ,,ʔˈālef, . 
Chronica_I,23,4,402998,אֵ֗לֶּה ,,ʔˈēlleh, 
Chronica_I,23,4,403005,עֶשְׂרִ֥ים ,,ʕeśrˌîm, 
Chronica_I,23,4,403007,אַרְבָּעָ֖ה ,,ʔarbāʕˌā, 
Chronica_I,23,4,403008,אָ֑לֶף ,,ʔˈālef, 
Chronica_I,23,4,403010,שֹׁטְרִ֥ים ,,šōṭᵊrˌîm, 
Chronica_I,23,4,403012,שֹׁפְטִ֖ים ,,šōfᵊṭˌîm, 
Chronica_I,23,4,403013,שֵׁ֥שֶׁת ,,šˌēšeṯ, 
Chronica_I,23,4,403014,אֲלָפִֽים׃ ,,ʔᵃlāfˈîm, . 
Chronica_I,23,8,403050,בְּנֵ֣י ,,bᵊnˈê, 
Chronica_I,23,8,403051,לַעְדָּ֗ן ,,laʕdˈān, 
Chronica_I,23,8,403059,שְׁלֹשָֽׁה׃ ס ,,šᵊlōšˈā . s, 
Chronica_I,23,11,403093,זִיזָ֖ה ,,zîzˌā, 
Chronica_I,23,11,403095,שֵּׁנִ֑י ,,ššēnˈî, 
Chronica_I,23,19,403201,אֲמַרְיָ֣ה ,,ʔᵃmaryˈā, 
Chronica_I,23,19,403203,שֵּׁנִ֔י ,,ššēnˈî, 
Chronica_I,23,19,403204,יַחֲזִיאֵל֙ ,,yaḥᵃzîʔˌēl, 
Chronica_I,23,19,403206,שְּׁלִישִׁ֔י ,,ššᵊlîšˈî, 
Chronica_I,23,19,403208,יקַמְעָ֖ם ,,yqamʕˌām, 
Chronica_I,23,19,403210,רְבִיעִֽי׃ ,,rᵊvîʕˈî, . 
Chronica_I,23,20,403217,יִשִּׁיָּ֖ה ,,yiššiyyˌā, 
Chronica_I,23,20,403219,שֵּׁנִֽי׃ ס ,,ššēnˈî . s, 
Chronica_I,24,4,403523,רָאשִׁ֤ים ,,rāšˈîm, 
Chronica_I,24,4,403527,שִׁשָּׁ֣ה ,,šiššˈā, 
Chronica_I,24,4,403528,עָשָׂ֔ר ,,ʕāśˈār, 
Chronica_I,24,23,403765,אֲמַרְיָ֨הוּ֙ ,,ʔᵃmaryˈāhû, 
Chronica_I,24,23,403767,שֵּׁנִ֔י ,,ššēnˈî, 
Chronica_I,24,23,403768,יַחֲזִיאֵל֙ ,,yaḥᵃzîʔˌēl, 
Chronica_I,24,23,403770,שְּׁלִישִׁ֔י ,,ššᵊlîšˈî, 
Chronica_I,24,23,403771,יְקַמְעָ֖ם ,,yᵊqamʕˌām, 
Chronica_I,24,23,403773,רְבִיעִֽי׃ ,,rᵊvîʕˈî, . 
Chronica_I,25,7,404039,כָּל־,,kol-,
Chronica_I,25,7,404042,מָאתַ֖יִם ,,māṯˌayim, 
Chronica_I,25,7,404043,שְׁמֹונִ֥ים ,,šᵊmônˌîm, 
Chronica_I,25,7,404045,שְׁמֹונָֽה׃ ,,šᵊmônˈā, . 
Chronica_I,25,9,404071,גְּדַלְיָ֨הוּ֙ ,,gᵊḏalyˈāhû, 
Chronica_I,25,9,404073,שֵּׁנִ֔י ,,ššēnˈî, 
Chronica_I,25,9,404074,הֽוּא־,,hˈû-,
Chronica_I,25,9,404079,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,9,404080,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,10,404084,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,10,404086,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,10,404087,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,10,404088,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,11,404094,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,11,404096,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,11,404097,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,11,404098,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,12,404102,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,12,404104,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,12,404105,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,12,404106,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,13,404110,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,13,404112,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,13,404113,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,13,404114,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,14,404118,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,14,404120,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,14,404121,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,14,404122,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,15,404126,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,15,404128,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,15,404129,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,15,404130,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,16,404134,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,16,404136,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,16,404137,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,16,404138,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,17,404142,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,17,404144,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,17,404145,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,17,404146,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,18,404150,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,18,404152,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,18,404153,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,18,404154,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,19,404160,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,19,404162,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,19,404163,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,19,404164,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,20,404169,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,20,404171,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,20,404172,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,20,404173,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,21,404178,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,21,404180,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,21,404181,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,21,404182,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,22,404188,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,22,404190,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,22,404191,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,22,404192,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,23,404198,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,23,404200,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,23,404201,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,23,404202,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,24,404208,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,24,404210,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,24,404211,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,24,404212,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,25,404218,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,25,404220,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,25,404221,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,25,404222,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,26,404228,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,26,404230,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,26,404231,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,26,404232,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,27,404237,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,27,404239,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,27,404240,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,27,404241,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,28,404248,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,28,404250,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,28,404251,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,28,404252,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,29,404259,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,29,404261,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,29,404262,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,29,404263,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,30,404270,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,30,404272,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,30,404273,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,30,404274,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,25,31,404281,בָּנָ֥יו ,,bānˌāʸw, 
Chronica_I,25,31,404283,אֶחָ֖יו ,,ʔeḥˌāʸw, 
Chronica_I,25,31,404284,שְׁנֵ֥ים ,,šᵊnˌêm, 
Chronica_I,25,31,404285,עָשָֽׂר׃ פ ,,ʕāśˈār . f, 
Chronica_I,26,2,404306,יְדִֽיעֲאֵ֣ל ,,yᵊḏˈîʕᵃʔˈēl, 
Chronica_I,26,2,404308,שֵּׁנִ֔י ,,ššēnˈî, 
Chronica_I,26,2,404309,זְבַדְיָ֨הוּ֙ ,,zᵊvaḏyˈāhû, 
Chronica_I,26,2,404311,שְּׁלִישִׁ֔י ,,ššᵊlîšˈî, 
Chronica_I,26,2,404312,יַתְנִיאֵ֖ל ,,yaṯnîʔˌēl, 
Chronica_I,26,2,404314,רְבִיעִֽי׃ ,,rᵊvîʕˈî, . 
Chronica_I,26,3,404315,עֵילָ֤ם ,,ʕêlˈām, 
Chronica_I,26,3,404317,חֲמִישִׁי֙ ,,ḥᵃmîšˌî, 
Chronica_I,26,3,404318,יְהֹוחָנָ֣ן ,,yᵊhôḥānˈān, 
Chronica_I,26,3,404320,שִּׁשִּׁ֔י ,,ššiššˈî, 
Chronica_I,26,3,404321,אֶלְיְהֹועֵינַ֖י ,,ʔelyᵊhôʕênˌay, 
Chronica_I,26,3,404323,שְּׁבִיעִֽי׃ ,,ššᵊvîʕˈî, . 
Chronica_I,26,4,404331,יְהֹוזָבָ֣ד ,,yᵊhôzāvˈāḏ, 
Chronica_I,26,4,404333,שֵּׁנִ֔י ,,ššēnˈî, 
Chronica_I,26,4,404334,יֹואָ֤ח ,,yôʔˈāḥ, 
Chronica_I,26,4,404336,שְּׁלִשִׁי֙ ,,ššᵊlišˌî, 
Chronica_I,26,4,404338,שָׂכָ֣ר ,,śāḵˈār, 
Chronica_I,26,4,404340,רְבִיעִ֔י ,,rᵊvîʕˈî, 
Chronica_I,26,4,404342,נְתַנְאֵ֖ל ,,nᵊṯanʔˌēl, 
Chronica_I,26,4,404344,חֲמִישִֽׁי׃ ,,ḥᵃmîšˈî, . 
Chronica_I,26,5,404345,עַמִּיאֵ֤ל ,,ʕammîʔˈēl, 
Chronica_I,26,5,404347,שִּׁשִּׁי֙ ,,ššiššˌî, 
Chronica_I,26,5,404348,יִשָׂשכָ֣ר ,,yiśāŝḵˈār, 
Chronica_I,26,5,404350,שְּׁבִיעִ֔י ,,ššᵊvîʕˈî, 
Chronica_I,26,5,404351,פְּעֻלְּתַ֖י ,,pᵊʕullᵊṯˌay, 
Chronica_I,26,5,404353,שְּׁמִינִ֑י ,,ššᵊmînˈî, 
Chronica_I,26,8,404386,כָּל־,,kol-,
Chronica_I,26,8,404387,אֵ֜לֶּה ,,ʔˈēlleh, 
Chronica_I,26,8,404403,שִׁשִּׁ֥ים ,,šiššˌîm, 
Chronica_I,26,8,404405,שְׁנַ֖יִם ,,šᵊnˌayim, 
Chronica_I,26,11,404437,חִלְקִיָּ֤הוּ ,,ḥilqiyyˈāhû, 
Chronica_I,26,11,404439,שֵּׁנִי֙ ,,ššēnˌî, 
Chronica_I,26,11,404440,טְבַלְיָ֣הוּ ,,ṭᵊvalyˈāhû, 
Chronica_I,26,11,404442,שְּׁלִשִׁ֔י ,,ššᵊlišˈî, 
Chronica_I,26,11,404443,זְכַרְיָ֖הוּ ,,zᵊḵaryˌāhû, 
Chronica_I,26,11,404445,רְבִעִ֑י ,,rᵊviʕˈî, 
Chronica_I,26,11,404446,כָּל־,,kol-,
Chronica_I,26,11,404447,בָּנִ֧ים ,,bānˈîm, 
Chronica_I,26,11,404449,אַחִ֛ים ,,ʔaḥˈîm, 
Chronica_I,26,11,404452,שְׁלֹשָׁ֥ה ,,šᵊlōšˌā, 
Chronica_I,26,11,404453,עָשָֽׂר׃ ,,ʕāśˈār, . 
Chronica_I,26,32,404814,אֶחָ֣יו ,,ʔeḥˈāʸw, 
Chronica_I,26,32,404817,אַלְפַּ֛יִם ,,ʔalpˈayim, 
Chronica_I,26,32,404819,שְׁבַ֥ע ,,šᵊvˌaʕ, 
Chronica_I,26,32,404820,מֵאֹ֖ות ,,mēʔˌôṯ, 
Chronica_I,27,1,404890,מַּחֲלֹ֨קֶת֙ ,,mmaḥᵃlˈōqeṯ, 
Chronica_I,27,1,404892,אַחַ֔ת ,,ʔaḥˈaṯ, 
Chronica_I,27,1,404893,עֶשְׂרִ֥ים ,,ʕeśrˌîm, 
Chronica_I,27,1,404895,אַרְבָּעָ֖ה ,,ʔarbāʕˌā, 
Chronica_I,27,1,404896,אָֽלֶף׃ ס ,,ʔˈālef . s, 
Chronica_I,27,6,404978,ה֧וּא ,,hˈû, 
Chronica_I,27,6,404982,שְּׁלֹשִׁ֖ים ,,ššᵊlōšˌîm, 
Chronica_I,29,27,406738,יָּמִ֗ים ,,yyāmˈîm, 
Chronica_I,29,27,406743,אַרְבָּעִ֖ים ,,ʔarbāʕˌîm, 
Chronica_II,2,1,407257,מְנַצְּחִ֣ים ,,mᵊnaṣṣᵊḥˈîm, 
Chronica_II,2,1,407259,שְׁלֹ֥שֶׁת ,,šᵊlˌōšeṯ, 
Chronica_II,2,1,407260,אֲלָפִ֖ים ,,ʔᵃlāfˌîm, 
Chronica_II,2,1,407262,שֵׁ֥שׁ ,,šˌēš, 
Chronica_II,2,1,407263,מֵאֹֽות׃ פ ,,mēʔˈôṯ . f, 
Chronica_II,3,3,407789,אֹ֡רֶךְ ,,ʔˈōreḵ, 
Chronica_II,3,3,407797,שִׁשִּׁ֔ים ,,šiššˈîm, 
Chronica_II,3,3,407799,רֹ֖חַב ,,rˌōḥav, 
Chronica_II,3,3,407801,עֶשְׂרִֽים׃ ,,ʕeśrˈîm, . 
Chronica_II,3,4,407804,אוּלָ֡ם ,,ʔûlˈām, 
Chronica_II,3,4,407816,עֶשְׂרִ֔ים ,,ʕeśrˈîm, 
Chronica_II,3,4,407819,גֹּ֖בַהּ ,,ggˌōvah, 
Chronica_II,3,4,407820,מֵאָ֣ה ,,mēʔˈā, 
Chronica_II,3,4,407822,עֶשְׂרִ֑ים ,,ʕeśrˈîm, 
Chronica_II,3,8,407889,אָרְכֹּ֞ו ,,ʔorkˈô, 
Chronica_II,3,8,407896,עֶשְׂרִ֔ים ,,ʕeśrˈîm, 
Chronica_II,3,8,407898,רָחְבֹּ֖ו ,,roḥbˌô, 
Chronica_II,3,8,407900,עֶשְׂרִ֑ים ,,ʕeśrˈîm, 
Chronica_II,3,11,407941,אָרְכָּ֖ם ,,ʔorkˌām, 
Chronica_II,3,11,407943,עֶשְׂרִ֑ים ,,ʕeśrˈîm, 
Chronica_II,3,11,407957,כָּנָ֤ף ,,kkānˈāf, 
Chronica_II,3,11,407959,אַחֶ֨רֶת֙ ,,ʔaḥˈereṯ, 
Chronica_II,3,11,407961,חָמֵ֔שׁ ,,ḥāmˈēš, 
Chronica_II,3,12,407970,כְנַ֨ף ,,ḵᵊnˌaf, 
Chronica_II,3,12,407972,כְּר֤וּב ,,kkᵊrˈûv, 
Chronica_II,3,12,407974,אֶחָד֙ ,,ʔeḥˌāḏ, 
Chronica_II,3,12,407976,חָמֵ֔שׁ ,,ḥāmˈēš, 
Chronica_II,3,12,407984,כָּנָ֤ף ,,kkānˈāf, 
Chronica_II,3,12,407986,אַחֶ֨רֶת֙ ,,ʔaḥˈereṯ, 
Chronica_II,3,12,407988,חָמֵ֔שׁ ,,ḥāmˈēš, 
Chronica_II,3,15,408045,צֶּ֥פֶת ,,ṣṣˌefeṯ, 
Chronica_II,3,15,408050,חָמֵֽשׁ׃ ס ,,ḥāmˈēš . s, 
Chronica_II,5,3,408666,ה֖וּא ,,hˌû, 
Chronica_II,5,3,408670,שְּׁבִעִֽי׃ ,,ššᵊviʕˈî, . 
Chronica_II,26,1,419596,ה֕וּא ,,hˈû, 
Chronica_II,26,1,419598,שֵׁ֥שׁ ,,šˌēš, 
Chronica_II,26,1,419599,עֶשְׂרֵ֖ה ,,ʕeśrˌē, 
Chronica_II,26,12,419831,כֹּ֠ל ,,kˌōl, 
Chronica_II,26,12,419832,מִסְפַּ֞ר ,,mispˈar, 
Chronica_II,26,12,419833,רָאשֵׁ֤י ,,rāšˈê, 
Chronica_II,26,12,419835,אָבֹות֙ ,,ʔāvôṯ, 
Chronica_II,26,12,419839,אַלְפַּ֖יִם ,,ʔalpˌayim, 
Chronica_II,26,12,419841,שֵׁ֥שׁ ,,šˌēš, 
Chronica_II,26,12,419842,מֵאֹֽות׃ ,,mēʔˈôṯ, . 
Chronica_II,29,32,421713,מִסְפַּ֣ר ,,mispˈar, 
Chronica_II,29,32,421715,עֹלָה֮ ,,ʕōlā, 
Chronica_II,29,32,421721,שִׁבְעִ֔ים ,,šivʕˈîm, 
Chronica_II,29,32,421723,מֵאָ֖ה ,,mēʔˌā, 
Chronica_II,29,32,421725,מָאתָ֑יִם ,,māṯˈāyim, 
Chronica_II,29,33,421734,קֳּדָשִׁ֑ים ,,qqᵒḏāšˈîm, 
Chronica_II,29,33,421736,שֵׁ֣שׁ ,,šˈēš, 
Chronica_II,29,33,421737,מֵאֹ֔ות ,,mēʔˈôṯ, 
Chronica_II,29,33,421740,שְׁלֹ֥שֶׁת ,,šᵊlˌōšeṯ, 
Chronica_II,29,33,421741,אֲלָפִֽים׃ ,,ʔᵃlāfˈîm, . 
